Age,OVA,POT,Release Clause,Best Position,Club,Value,Attacking,Defending,Goalkeeping
27,65,67,1000000.0,CB,Bristol Rovers,750000.0,241,198,54
25,65,68,0.0,ST,Club Necaxa,950000.0,288,72,56
28,65,67,748000.0,GK,KAS Eupen,600000.0,98,51,322
21,65,73,1200000.0,RWB,Club Atlético Lanús,1500000.0,249,173,36
27,65,68,986000.0,GK,Angers SCO,700000.0,63,31,325
28,65,65,689000.0,CB,FC Hansa Rostock,625000.0,235,196,43
25,65,70,928000.0,CM,FK Haugesund,1000000.0,257,186,62
26,65,69,953000.0,CB,SV Waldhof Mannheim,875000.0,218,194,47
27,65,65,719000.0,RW,Newcastle Jets,750000.0,296,121,63
27,65,69,838000.0,GK,VfL Bochum 1848,750000.0,82,47,317
25,65,72,1300000.0,CB,Pau FC,1300000.0,262,188,68
20,65,78,1800000.0,GK,Club Atlético Lanús,1500000.0,115,67,330
31,65,65,473000.0,GK,Wisła Kraków,375000.0,92,60,323
27,65,65,1000000.0,RB,Club Plaza Colonia,700000.0,254,190,53
24,65,68,1000000.0,ST,SKN St. Pölten,975000.0,319,51,35
36,65,65,158000.0,GK,Crawley Town,80000.0,90,59,322
35,65,65,263000.0,GK,Kilmarnock,80000.0,79,58,323
27,65,67,877000.0,CDM,1. FC Magdeburg,775000.0,278,192,56
21,65,74,1300000.0,CB,KSV Cercle Brugge,1500000.0,256,186,65
30,65,65,659000.0,RB,SSV Jahn Regensburg,625000.0,288,182,49
26,65,66,1300000.0,ST,Preston North End,850000.0,283,71,56
35,65,65,216000.0,CB,Politehnica Iaşi,190000.0,252,192,55
18,65,84,2300000.0,CAM,San Lorenzo de Almagro,1800000.0,300,138,59
28,65,65,761000.0,RWB,Club Atlético Aldosivi,725000.0,290,195,38
29,65,65,743000.0,ST,Deportivo Cali,725000.0,266,91,51
25,65,67,1000000.0,ST,1. FC Kaiserslautern,900000.0,299,79,51
21,65,73,1500000.0,CB,Celtic,1500000.0,246,196,48
28,65,67,1000000.0,CB,Ipswich Town,725000.0,246,189,55
28,65,65,1200000.0,LW,Sport Huancayo,725000.0,312,80,58
25,65,70,1300000.0,CAM,Milton Keynes Dons,1000000.0,278,167,64
22,65,74,1600000.0,LWB,Clermont Foot 63,1600000.0,272,198,48
21,65,78,2200000.0,CAM,Real Oviedo,1800000.0,267,125,46
32,65,65,500000.0,CDM,BK Häcken,550000.0,298,202,44
26,65,68,795000.0,CB,Adelaide United,825000.0,200,191,59
23,65,73,1100000.0,GK,Newell's Old Boys,1400000.0,57,50,320
27,65,66,795000.0,CM,IF Elfsborg,825000.0,248,144,35
29,65,65,641000.0,CDM,FC Viitorul,600000.0,228,189,56
26,65,66,1100000.0,RM,Oxford United,850000.0,300,86,59
27,65,66,866000.0,CB,Toronto FC,725000.0,263,189,62
26,65,68,1300000.0,RB,Cusco FC,850000.0,245,189,49
35,65,65,263000.0,GK,Aberdeen,80000.0,101,46,315
30,65,65,725000.0,RM,SpVgg Unterhaching,700000.0,288,120,55
20,65,80,3000000.0,CAM,Southampton,1700000.0,287,166,44
24,65,70,861000.0,CB,Odense Boldklub,975000.0,204,198,46
25,65,69,928000.0,ST,Vegalta Sendai,1000000.0,298,101,45
29,65,65,919000.0,RW,Crewe Alexandra,700000.0,277,84,57
27,65,66,1100000.0,CAM,Querétaro,825000.0,293,130,57
18,65,79,2300000.0,CAM,Colorado Rapids,1700000.0,286,173,57
24,65,68,1000000.0,RM,FC Twente,975000.0,283,72,55
30,65,65,563000.0,CB,Urawa Red Diamonds,575000.0,257,189,51
31,65,65,700000.0,RWB,Bristol Rovers,525000.0,231,181,57
28,65,65,688000.0,LW,Djurgårdens IF,725000.0,268,111,55
22,65,74,1700000.0,CB,CD Tondela,1500000.0,238,195,34
30,65,65,875000.0,CDM,Crewe Alexandra,675000.0,279,189,59
22,65,76,1300000.0,CB,Ulsan Hyundai FC,1500000.0,245,189,47
29,65,65,761000.0,LM,SKN St. Pölten,700000.0,301,156,52
30,65,65,680000.0,LB,Beijing Sinobo Guoan FC,625000.0,221,185,53
22,65,72,1100000.0,LB,Fortuna Sittard,1400000.0,248,180,54
34,65,65,357000.0,CB,Al Shabab,240000.0,238,199,64
23,65,73,1600000.0,RM,Lincoln City,1600000.0,286,139,65
27,65,67,1000000.0,CB,Al Hilal,750000.0,233,190,54
28,65,65,831000.0,CDM,Salford City,625000.0,272,188,51
20,65,75,1300000.0,CDM,FK Austria Wien,1500000.0,231,186,47
23,65,73,1400000.0,GK,Real Valladolid CF,1400000.0,58,34,331
20,65,79,2200000.0,GK,Real Sporting de Gijón,1500000.0,76,36,320
21,65,76,2200000.0,CAM,Centro Atlético Fénix,1600000.0,284,118,51
29,65,66,813000.0,CB,Dundalk,650000.0,223,197,53
27,65,68,1000000.0,CB,Al Ahli,800000.0,183,199,57
22,65,76,1400000.0,LB,Club Atlético Talleres,1500000.0,230,198,42
26,65,69,0.0,CDM,Querétaro,900000.0,265,177,64
30,65,65,725000.0,RW,TSV Hartberg,700000.0,283,127,59
26,65,68,1100000.0,ST,CD Lugo,950000.0,318,77,62
33,65,65,338000.0,CB,Wisła Płock,350000.0,261,188,54
31,65,65,760000.0,ST,Shanghai SIPG FC,600000.0,309,92,62
30,65,65,656000.0,RW,AIK,700000.0,312,94,48
25,65,71,1100000.0,RM,Chicago Fire,1000000.0,295,184,51
26,65,68,991000.0,RM,SG Dynamo Dresden,925000.0,300,147,54
29,65,65,761000.0,LM,VfB Lübeck,700000.0,283,92,42
33,65,65,569000.0,RM,USL Dunkerque,450000.0,270,146,53
24,65,70,1400000.0,RWB,FC Paços de Ferreira,1000000.0,243,186,63
26,65,67,0.0,LM,Sangju Sangmu FC,800000.0,248,172,64
24,65,72,1800000.0,CM,Spezia,1400000.0,281,188,44
33,65,65,360000.0,LB,Atlanta United,375000.0,281,185,51
20,65,77,1900000.0,CDM,Bournemouth,1600000.0,264,188,50
28,65,66,853000.0,CB,FC Cartagena,675000.0,258,197,45
29,65,65,656000.0,RW,Stabæk Fotball,700000.0,273,111,50
33,65,65,753000.0,ST,Nacional Asunción,450000.0,299,64,55
28,65,65,808000.0,RB,Al Hilal,650000.0,276,184,49
31,65,65,700000.0,RWB,Cheltenham Town,525000.0,274,168,66
24,65,70,1400000.0,RM,Barnsley,1100000.0,288,110,57
25,65,70,991000.0,CB,FK Austria Wien,950000.0,199,197,43
30,65,65,1100000.0,CM,Clube Sport Marítimo,675000.0,276,181,59
20,65,76,1600000.0,CM,Club Atlético Lanús,1600000.0,273,189,47
26,65,66,1100000.0,RM,Portsmouth,850000.0,262,111,51
19,65,80,2100000.0,CAM,Strømsgodset IF,1700000.0,286,171,58
30,65,65,625000.0,RW,Oita Trinita,700000.0,261,86,48
29,65,65,653000.0,LB,Montreal Impact,625000.0,259,188,54
33,65,65,536000.0,RM,Querétaro,450000.0,310,182,75
22,65,76,2000000.0,CB,Deportivo Alavés,1500000.0,224,198,59
21,65,77,1900000.0,CAM,FC Schalke 04,1800000.0,274,160,54
28,65,65,990000.0,RM,Crotone,725000.0,275,137,52
22,65,71,1100000.0,CB,PEC Zwolle,1000000.0,226,199,48
32,65,65,808000.0,LW,Goiás,575000.0,300,57,37
24,65,71,1300000.0,GK,Club Bolívar,925000.0,61,30,322
26,65,67,1100000.0,CDM,Crawley Town,800000.0,266,182,54
24,65,71,979000.0,CB,Sarpsborg 08 FF,1000000.0,234,198,60
24,65,65,1100000.0,RW,Oceânico FC,825000.0,328,100,64
21,65,73,1400000.0,CB,Shrewsbury,1500000.0,222,198,33
22,65,71,1500000.0,LB,Club Plaza Colonia,1100000.0,257,180,54
28,65,67,677000.0,GK,Warta Poznań,600000.0,70,43,316
32,65,65,531000.0,RM,Pohang Steelers,575000.0,302,65,62
28,65,66,801000.0,CB,Türkgücü München,675000.0,264,188,49
28,65,65,1000000.0,ST,Fortaleza,725000.0,289,72,51
27,65,66,839000.0,CB,FC Emmen,725000.0,243,194,44
19,65,81,3300000.0,LM,Jorge Wilstermann,1800000.0,284,95,42
32,65,65,613000.0,CDM,Salford City,475000.0,319,191,55
23,65,73,1400000.0,ST,VfL Bochum 1848,1600000.0,276,85,51
18,65,82,2200000.0,ST,Club Brugge KV,1800000.0,295,65,48
20,65,74,1500000.0,ST,PFC CSKA Moscow,1600000.0,306,93,45
22,65,73,1200000.0,CB,ADO Den Haag,1500000.0,257,193,37
21,65,76,1400000.0,RWB,Montreal Impact,1500000.0,228,186,50
22,65,72,1500000.0,RB,Denizlispor,1400000.0,232,190,47
26,65,66,1100000.0,CAM,Ipswich Town,825000.0,294,184,40
18,65,81,2900000.0,CAM,Stade de Reims,1800000.0,296,98,50
27,65,65,719000.0,ST,Melbourne City FC,750000.0,290,90,54
32,65,65,616000.0,LM,SV Meppen,575000.0,264,61,47
28,65,67,1000000.0,CB,Bristol Rovers,725000.0,271,200,51
30,65,65,725000.0,CAM,Bayern München II,675000.0,294,125,53
24,65,70,1300000.0,RM,Wigan Athletic,1100000.0,254,100,61
26,65,68,991000.0,CDM,FC Admira Wacker Mödling,925000.0,278,187,49
27,65,65,963000.0,RWB,Valenciennes FC,750000.0,295,176,62
27,65,68,1000000.0,CDM,Guangzhou Evergrande Taobao FC,825000.0,300,192,58
21,65,69,1600000.0,RM,Nacional Potosí,1000000.0,249,77,34
24,65,72,1500000.0,RM,Portsmouth,1400000.0,275,184,49
33,65,65,591000.0,CDM,Caracas FC,350000.0,244,187,44
25,65,68,1000000.0,RM,SC Verl,950000.0,292,44,46
31,65,65,0.0,ST,Wuhan Zall,600000.0,306,71,52
29,65,65,788000.0,LB,St. Johnstone FC,625000.0,245,184,68
33,65,65,406000.0,CDM,Perth Glory,450000.0,266,197,56
25,65,67,991000.0,RM,Oud-Heverlee Leuven,900000.0,277,98,44
26,65,68,855000.0,RB,FC Voluntari,850000.0,274,186,45
27,65,66,1300000.0,CAM,Estudiantes de Mérida,825000.0,245,163,63
20,65,78,1900000.0,CB,Raków Częstochowa,1600000.0,246,183,62
26,65,66,921000.0,RB,Shanghai SIPG FC,775000.0,228,192,58
42,65,65,0.0,CAM,Yokohama FC,0.0,319,112,42
25,65,68,1500000.0,RM,Club Atlético Grau,950000.0,287,93,40
19,65,80,2700000.0,ST,CD Tenerife,1700000.0,279,99,54
22,65,73,1200000.0,RWB,KFC Uerdingen 05,1500000.0,245,180,52
33,65,65,360000.0,LB,New England Revolution,375000.0,254,198,44
22,65,74,1200000.0,LB,Wisła Płock,1500000.0,271,187,43
21,65,77,1800000.0,CB,Ipswich Town,1700000.0,224,197,42
27,65,66,932000.0,LB,Al Shabab,750000.0,241,180,69
31,65,65,580000.0,CB,Oud-Heverlee Leuven,500000.0,269,196,62
23,65,74,0.0,RM,FSV Zwickau,1600000.0,303,111,49
20,65,78,2100000.0,RW,Bayern München II,1700000.0,289,61,58
20,65,79,2600000.0,LM,FC St. Pauli,1700000.0,263,162,43
29,65,65,798000.0,LW,1. FC Magdeburg,725000.0,305,113,65
26,65,67,938000.0,GK,Burnley,675000.0,74,42,319
19,65,78,1500000.0,GK,Vålerenga Fotball,1500000.0,76,34,324
26,65,67,1000000.0,CB,Dundee United,775000.0,212,202,57
26,65,67,1500000.0,CDM,Elche CF,875000.0,256,196,57
26,65,68,795000.0,RB,Sandefjord Fotball,850000.0,267,187,62
23,65,71,1100000.0,CB,SpVgg Unterhaching,1000000.0,186,196,42
22,65,75,1300000.0,CB,Gimnasia y Esgrima La Plata,1500000.0,241,200,52
19,65,78,0.0,LW,FC Lausanne-Sport,1700000.0,282,96,60
26,65,69,1100000.0,CDM,FC Juárez,900000.0,249,188,49
20,65,80,3300000.0,RM,Clube Sport Marítimo,1700000.0,264,96,51
22,65,76,0.0,LB,Pau FC,1500000.0,252,182,60
32,65,65,616000.0,ST,1. FC Magdeburg,575000.0,297,79,55
24,65,68,1100000.0,LWB,Newport County,900000.0,272,178,61
28,65,65,908000.0,ST,Ettifaq FC,725000.0,288,48,61
28,65,65,688000.0,RW,Melbourne City FC,725000.0,304,104,60
25,65,70,1600000.0,ST,Rio Ave FC,1100000.0,298,63,55
25,65,69,953000.0,LWB,Viktoria Köln,925000.0,251,176,58
29,65,65,544000.0,GK,1. FC Saarbrücken,500000.0,90,59,321
24,65,72,1100000.0,LB,Atlético Tucumán,1400000.0,230,200,51
20,65,76,1500000.0,RM,Waasland-Beveren,1600000.0,264,112,57
24,65,71,0.0,RB,Wigan Athletic,1100000.0,271,184,57
24,65,68,1200000.0,CAM,Salford City,975000.0,284,111,59
23,65,70,991000.0,CB,Sint-Truidense VV,975000.0,190,200,43
17,65,85,3100000.0,CAM,Paris Saint-Germain,1900000.0,229,152,43
26,65,66,828000.0,RM,Hokkaido Consadole Sapporo,850000.0,267,95,43
22,65,75,1400000.0,CB,CF Fuenlabrada,1500000.0,250,200,42
31,65,65,540000.0,RB,Wisła Płock,525000.0,276,181,60
26,65,67,906000.0,CB,KV Kortrijk,800000.0,265,199,42
28,65,65,713000.0,RB,DC United,650000.0,236,188,55
18,65,81,2800000.0,CAM,Beşiktaş JK,1800000.0,276,119,55
24,65,73,1400000.0,CDM,Paris FC,1500000.0,260,187,48
26,65,67,1000000.0,ST,KV Oostende,900000.0,311,63,59
28,65,65,0.0,LB,No Club,0.0,232,189,43
31,65,65,860000.0,CDM,Nacional Potosí,500000.0,234,172,57
34,65,65,250000.0,CB,Adelaide United,230000.0,251,187,46
22,65,72,1200000.0,CB,Club Atlético Lanús,1400000.0,263,185,49
26,65,68,1100000.0,CB,Doncaster Rovers,825000.0,203,185,61
22,65,75,1400000.0,CM,Rosario Central,1600000.0,262,178,51
25,65,68,1000000.0,RM,Club Atlético Aldosivi,950000.0,284,84,43
24,65,70,991000.0,LM,SV Wehen Wiesbaden,1000000.0,276,156,40
27,65,68,1000000.0,CB,Club Tijuana,800000.0,214,205,46
21,65,79,2700000.0,GK,FC Barcelona,1500000.0,58,30,322
22,65,75,2100000.0,ST,Centro Atlético Fénix,1600000.0,284,89,60
25,65,69,853000.0,GK,Eintracht Braunschweig,775000.0,92,59,311
24,65,72,1300000.0,CDM,Monterrey,1400000.0,236,192,51
20,65,80,2300000.0,RM,Pohang Steelers,1700000.0,286,74,51
32,65,65,620000.0,CM,FC Cartagena,550000.0,278,171,63
24,65,65,1100000.0,CAM,Goiás,825000.0,324,82,71
22,65,72,1300000.0,CAM,Sporting de Charleroi,1500000.0,281,121,41
27,65,68,963000.0,CB,Shanghai SIPG FC,800000.0,221,193,46
23,65,70,991000.0,RWB,FC Vaduz,1000000.0,279,167,49
24,65,70,1000000.0,ST,Universitatea Craiova,1100000.0,278,75,57
22,65,74,943000.0,GK,FC Nordsjælland,1400000.0,90,44,326
21,65,75,1100000.0,GK,Rosenborg BK,1400000.0,93,41,322
23,65,75,1200000.0,GK,Bohemian FC,1400000.0,93,50,315
26,65,65,1000000.0,LM,Pau FC,775000.0,269,76,58
24,65,71,1500000.0,ST,Queens Park Rangers,1100000.0,283,80,44
21,65,74,1400000.0,CDM,SpVgg Greuther Fürth,1500000.0,228,196,52
25,65,67,819000.0,RB,FC Viitorul,825000.0,265,190,60
34,65,65,408000.0,GK,FC Juárez,120000.0,85,41,310
29,65,65,761000.0,LM,1. FC Kaiserslautern,700000.0,276,92,42
24,65,69,1100000.0,CB,Oxford United,950000.0,260,202,57
26,65,65,1200000.0,LM,Jorge Wilstermann,775000.0,253,113,46
20,65,75,0.0,ST,Famalicão,1600000.0,288,73,45
28,65,67,866000.0,CB,Orlando City SC,725000.0,227,196,48
28,65,65,798000.0,RM,Patronato,725000.0,295,99,39
25,65,68,1100000.0,RWB,Newport County,875000.0,254,183,46
22,65,72,1300000.0,LB,Dundee United,1400000.0,228,183,50
28,65,66,696000.0,CB,Shimizu S-Pulse,675000.0,229,201,54
23,65,74,1300000.0,CDM,FC Luzern,1500000.0,271,192,53
30,65,65,625000.0,RW,Mjøndalen IF,700000.0,271,159,52
28,65,65,0.0,RB,Yokohama FC,650000.0,243,170,40
28,65,65,1200000.0,LM,Nacional Asunción,725000.0,297,83,62
18,65,80,2100000.0,RB,LA Galaxy,1600000.0,228,181,56
30,65,65,469000.0,GK,Shimizu S-Pulse,475000.0,61,31,314
23,65,72,1200000.0,ST,CFR Cluj,1400000.0,265,44,58
30,65,65,0.0,RW,No Club,0.0,280,66,50
26,65,68,1400000.0,CDM,Gil Vicente FC,925000.0,251,199,62
28,65,65,825000.0,LW,Argentinos Juniors,725000.0,275,119,42
30,65,65,968000.0,CDM,Club Bolívar,600000.0,237,188,53
22,65,76,1300000.0,RM,Randers FC,1600000.0,266,103,47
25,65,69,953000.0,CM,1. FC Saarbrücken,900000.0,261,175,43
21,65,72,1900000.0,RM,Nacional de Montevideo,1500000.0,262,113,53
23,65,71,1800000.0,CAM,Estudiantes de Mérida,1100000.0,268,101,50
30,65,65,531000.0,RB,Shimizu S-Pulse,625000.0,242,189,58
28,65,65,1200000.0,ST,Jorge Wilstermann,725000.0,294,53,52
22,65,76,0.0,RB,Albacete BP,1500000.0,228,194,41
27,65,68,867000.0,GK,Milton Keynes Dons,700000.0,89,36,322
36,65,65,257000.0,ST,Politehnica Iaşi,240000.0,320,68,70
26,65,68,855000.0,LB,Independiente Medellín,850000.0,237,183,57
30,65,65,0.0,CB,No Club,0.0,241,202,47
36,65,65,113000.0,GK,Lyngby BK,80000.0,105,48,327
24,65,70,928000.0,CM,Urawa Red Diamonds,1100000.0,270,184,46
24,65,71,1300000.0,CB,Rochdale,1000000.0,209,191,59
22,65,76,1900000.0,CAM,Lecce,1600000.0,301,62,58
22,65,72,1300000.0,CM,Al Nassr,1400000.0,232,169,58
35,65,65,280000.0,CB,Burton Albion,190000.0,217,193,51
23,65,72,1300000.0,RB,Kilmarnock,1400000.0,240,186,52
22,65,76,1400000.0,LWB,FC St. Gallen,1500000.0,278,182,50
23,65,72,1600000.0,CB,Panathinaikos FC,1300000.0,206,201,44
21,65,79,2800000.0,LB,Huddersfield Town,1700000.0,234,189,48
20,65,80,2600000.0,RWB,Club Atlas,1600000.0,278,190,46
18,65,82,2900000.0,LM,Atlético Madrid,1800000.0,279,48,51
22,65,74,1400000.0,RM,BSC Young Boys,1600000.0,292,70,47
28,65,65,594000.0,RB,Suwon Samsung Bluewings,650000.0,229,187,38
26,65,68,763000.0,GK,Montreal Impact,725000.0,53,33,321
26,65,69,1400000.0,CB,River Plate Montevideo,875000.0,207,191,55
19,65,77,0.0,CAM,Beerschot AC,1700000.0,271,173,53
32,65,65,699000.0,LB,Aragua FC,500000.0,254,179,54
27,65,66,828000.0,ST,Helsingborgs IF,825000.0,285,58,48
21,65,78,0.0,ST,Genoa,1800000.0,277,85,52
27,65,65,760000.0,RB,Shandong Luneng TaiShan FC,700000.0,293,182,52
25,65,69,1100000.0,LM,Al Faisaly,925000.0,275,172,52
20,65,76,2100000.0,RM,Farense,1600000.0,274,91,58
27,65,66,748000.0,LB,Wisła Płock,750000.0,283,181,41
23,65,74,1400000.0,CAM,Columbus Crew SC,1600000.0,267,94,34
23,65,71,1100000.0,CB,SV Ried,1000000.0,230,190,44
23,65,70,991000.0,CDM,Waasland-Beveren,1000000.0,316,189,41
25,65,68,1300000.0,CB,Delfín SC,850000.0,249,190,53
30,65,65,653000.0,CB,SV Wehen Wiesbaden,575000.0,205,196,56
32,65,65,574000.0,ST,CD Huachipato,575000.0,320,75,60
26,65,66,1200000.0,RW,Coventry City,850000.0,313,59,59
22,65,71,1500000.0,ST,Amiens SC,1200000.0,292,101,47
29,65,65,810000.0,CB,Crotone,600000.0,165,205,54
30,65,65,725000.0,RW,Türkgücü München,700000.0,302,108,54
28,65,65,1200000.0,LM,Always Ready,725000.0,313,123,51
28,65,67,1100000.0,GK,Aragua FC,600000.0,81,46,316
21,65,77,0.0,LM,Motherwell,1800000.0,263,98,56
23,65,73,1400000.0,LM,Holstein Kiel,1600000.0,265,116,50
31,65,65,618000.0,LM,Molde FK,600000.0,292,130,55
30,65,65,531000.0,LB,IFK Norrköping,625000.0,242,180,48
26,65,68,1100000.0,GK,Moreirense FC,725000.0,84,40,323
27,65,68,1100000.0,GK,Independiente del Valle,700000.0,93,43,323
28,65,65,1000000.0,CAM,Bahia,725000.0,299,75,70
24,65,70,1500000.0,RM,Gil Vicente FC,1100000.0,264,93,50
25,65,70,1100000.0,GK,Os Belenenses,825000.0,69,36,315
31,65,65,525000.0,GK,Philadelphia Union,375000.0,67,24,320
18,65,85,0.0,ST,Millwall,2000000.0,287,69,60
30,65,65,544000.0,GK,Viktoria Köln,475000.0,78,40,320
29,65,65,0.0,CM,No Club,0.0,246,189,70
22,65,75,1400000.0,RM,1. FC Saarbrücken,1600000.0,262,75,56
24,65,69,1100000.0,ST,RKC Waalwijk,1000000.0,277,71,38
30,65,65,650000.0,RM,Yokohama F. Marinos,700000.0,300,114,63
21,65,74,1200000.0,RWB,SCR Altach,1500000.0,266,182,55
21,65,76,2000000.0,CAM,FC Lorient,1600000.0,277,107,63
21,65,70,1400000.0,CB,Portimonense SC,1000000.0,203,200,38
29,65,65,968000.0,LB,Delfín SC,625000.0,264,180,58
26,65,69,1100000.0,CB,Al Ittihad,875000.0,286,192,49
21,65,75,1400000.0,CAM,Arsenal de Sarandí,1600000.0,269,159,47
23,65,70,961000.0,RM,Vejle Boldklub,1100000.0,292,160,54
40,65,65,63000.0,GK,Kashima Antlers,80000.0,87,42,331
22,65,74,1500000.0,RB,FC Sochaux-Montbéliard,1500000.0,207,195,52
22,65,76,2000000.0,CDM,Sporting CP,1600000.0,285,186,46
20,65,79,3100000.0,CB,Dynamo Kyiv,1600000.0,199,191,40
24,65,70,991000.0,LB,1. FC Kaiserslautern,1000000.0,291,171,47
24,65,71,1100000.0,RM,Suwon Samsung Bluewings,1100000.0,288,140,50
21,65,75,1700000.0,CAM,Santos Laguna,1600000.0,314,103,42
25,65,66,991000.0,RM,Houston Dynamo,850000.0,289,128,53
38,65,65,352000.0,ST,Wycombe Wanderers,240000.0,301,96,58
34,65,65,257000.0,LB,Audax Italiano,250000.0,277,181,52
31,65,65,580000.0,CB,SV Ried,500000.0,184,196,46
33,65,65,465000.0,GK,C.D. Castellón,230000.0,52,41,322
21,65,76,1600000.0,CB,Mazatlán FC,1500000.0,198,197,56
36,65,65,155000.0,RB,CE Sabadell FC,160000.0,253,185,45
24,65,69,891000.0,CB,Wisła Kraków,925000.0,190,194,51
27,65,65,1000000.0,LW,Ross County FC,750000.0,287,54,56
27,65,65,776000.0,LW,Piast Gliwice,775000.0,312,112,60
34,65,65,430000.0,CB,Sport Huancayo,230000.0,234,184,39
21,65,75,1300000.0,RM,GwangJu FC,1600000.0,268,103,52
31,65,65,808000.0,CM,Mazatlán FC,575000.0,312,186,57
26,65,66,1000000.0,RM,Rodez Aveyron Football,775000.0,302,181,62
24,65,72,1500000.0,CB,Trabzonspor,1300000.0,263,201,52
23,65,71,1100000.0,CM,Cracovia,1100000.0,254,156,58
24,65,71,1800000.0,RM,Club Bolívar,1100000.0,310,59,43
23,65,73,1300000.0,CB,Málaga CF,1500000.0,200,194,57
38,65,65,238000.0,ST,Hokkaido Consadole Sapporo,240000.0,332,71,68
26,65,68,855000.0,RWB,Pogoń Szczecin,850000.0,244,188,53
20,65,78,1900000.0,CAM,FK Bodø/Glimt,1700000.0,285,172,53
20,65,76,0.0,CB,KV Mechelen,1500000.0,184,189,50
27,65,66,828000.0,ST,Sandefjord Fotball,825000.0,306,53,50
32,65,65,744000.0,ST,Swindon Town,575000.0,322,75,54
24,65,72,949000.0,GK,Houston Dynamo,1200000.0,84,51,328
23,65,70,0.0,RM,Puebla FC,1100000.0,285,141,55
29,65,65,963000.0,ST,Livingston FC,725000.0,315,96,56
32,65,65,618000.0,GK,Crystal Palace,350000.0,98,50,324
26,65,68,1000000.0,ST,SK Sturm Graz,950000.0,285,50,54
21,65,74,1100000.0,RM,Melbourne City FC,1500000.0,235,189,56
26,65,65,891000.0,RW,SSV Jahn Regensburg,775000.0,274,56,49
30,65,65,914000.0,LB,Club Blooming,625000.0,234,193,47
24,65,74,1600000.0,CM,AJ Auxerre,1500000.0,271,183,42
27,65,66,853000.0,LB,Shenzhen FC,750000.0,283,188,48
21,65,74,1800000.0,LB,River Plate Montevideo,1500000.0,242,176,39
20,65,75,1100000.0,GK,Chindia Târgovişte,1400000.0,68,38,321
25,65,68,996000.0,RM,Junior FC,950000.0,281,52,54
23,65,73,0.0,ST,FC Groningen,1600000.0,295,109,66
26,65,67,1000000.0,RB,St. Mirren,800000.0,200,200,44
34,65,65,333000.0,LB,La Berrichonne de Châteauroux,250000.0,264,200,57
24,65,72,979000.0,CB,Macarthur FC,1300000.0,251,180,54
29,65,65,788000.0,LB,Portsmouth,625000.0,275,190,48
24,65,71,1200000.0,RB,Guangzhou Evergrande Taobao FC,1000000.0,278,191,62
23,65,71,1100000.0,CB,MSV Duisburg,1100000.0,244,194,45
31,65,65,594000.0,CAM,Brisbane Roar,575000.0,285,114,35
28,65,65,1000000.0,ST,Oceânico FC,725000.0,304,105,58
22,65,73,1200000.0,GK,Paris FC,1400000.0,93,45,321
29,65,65,563000.0,CB,Sanfrecce Hiroshima,600000.0,259,198,56
25,65,68,1100000.0,LWB,Peterborough United,875000.0,245,181,59
33,65,65,536000.0,RM,Al Taawoun,450000.0,303,94,57
25,65,70,1000000.0,GK,Arsenal,825000.0,93,36,323
30,65,65,900000.0,CB,Yeni Malatyaspor,575000.0,262,193,61
22,65,73,1200000.0,RB,FC Würzburger Kickers,1500000.0,235,188,54
30,65,65,574000.0,LB,Politehnica Iaşi,625000.0,240,189,53
25,65,68,795000.0,LWB,Sagan Tosu,875000.0,271,187,52
25,65,68,915000.0,CB,Viktoria Köln,850000.0,205,195,35
20,65,82,3200000.0,CAM,Atlético Madrid,1900000.0,278,139,40
24,65,69,998000.0,CAM,Universitatea Craiova,1000000.0,281,149,40
28,65,65,688000.0,ST,Yokohama FC,725000.0,286,90,51
23,65,74,1700000.0,ST,Coventry City,1600000.0,300,82,55
20,65,79,0.0,LWB,Coventry City,1600000.0,254,175,41
28,65,65,831000.0,RB,Sunderland,650000.0,263,186,44
28,65,67,867000.0,GK,Ipswich Town,600000.0,87,66,318
32,65,65,616000.0,ST,TSV 1860 München,575000.0,315,104,65
27,65,66,866000.0,CDM,Club Atlético Banfield,725000.0,272,181,46
29,65,65,825000.0,ST,Columbus Crew SC,725000.0,265,65,62
17,65,85,3100000.0,CAM,Liverpool,1900000.0,262,82,47
24,65,70,991000.0,CB,Sint-Truidense VV,975000.0,298,205,58
20,65,78,2300000.0,ST,FC Groningen,1700000.0,288,74,52
23,65,71,1100000.0,RB,Los Angeles FC,1100000.0,260,181,54
30,65,65,653000.0,CB,Vancouver Whitecaps FC,575000.0,284,177,48
23,65,73,0.0,GK,Lincoln City,1400000.0,86,36,325
20,65,77,1800000.0,LB,En Avant de Guingamp,1600000.0,223,186,56
29,65,65,761000.0,RW,Viktoria Köln,700000.0,281,55,55
22,65,76,1900000.0,RB,Famalicão,1500000.0,259,176,51
25,65,72,1200000.0,CB,AD Alcorcón,1300000.0,230,199,54
21,65,78,2000000.0,RM,FC Zürich,1700000.0,297,187,56
24,65,70,1100000.0,ST,Servette FC,1100000.0,290,61,49
21,65,73,0.0,CB,La Berrichonne de Châteauroux,1500000.0,198,192,60
34,65,65,399000.0,CM,Oud-Heverlee Leuven,325000.0,291,161,64
30,65,65,0.0,CDM,No Club,0.0,232,188,66
18,65,82,2300000.0,LW,KAA Gent,1800000.0,282,85,49
23,65,70,1500000.0,LB,Kaizer Chiefs,1000000.0,228,207,55
35,65,65,344000.0,CB,Universidad Católica del Ecuador,190000.0,209,188,73
27,65,65,834000.0,ST,Servette FC,775000.0,278,85,50
