ID,Name,Nationality,Age,OVA,POT,Club,Contract,Height,Weight,Preferred Foot,Best Position,Joined,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits,t
237916,W. Smallbone,Republic of Ireland,20,65,80,"



Southampton",2017 ~ 2024,173,61,Right,CAM,2017-02-21,1700000.0,9000.0,3000000.0,287,52,59,50,67,59,330,68,62,66,64,70,364,72,68,77,63,84,284,65,62,64,33,60,292,46,56,62,65,63,67,166,55,61,50,44,13,6,9,8,8,1767,365,4,3,High,Medium,1,70,61,63,70,56,45,93.0,2017 ~ 2024
229724,M. Lund,Denmark,24,65,70,"



Odense Boldklub",2018 ~ 2021,183,87,Right,CB,2018-01-15,975000.0,3000.0,861000.0,204,32,23,58,64,27,286,47,58,59,58,64,294,63,52,54,59,66,325,56,80,65,74,50,218,54,64,35,35,30,57,198,69,66,63,46,9,12,7,12,6,1571,330,3,2,Medium,Medium,1,57,36,50,54,65,68,4.0,2018 ~ 2021
242012,R. Germain,Japan,25,65,69,"



Vegalta Sendai",2018 ~ 2021,182,75,Left,ST,2018-01-01,1000000.0,2000.0,928000.0,298,52,64,66,57,59,213,60,26,22,49,56,351,79,84,67,62,59,329,67,75,55,74,58,251,68,19,65,43,56,51,101,24,44,33,45,6,8,14,11,6,1588,356,2,3,High,Low,1,82,63,49,60,34,68,8.0,2018 ~ 2021
190556,D. Powell,England,29,65,65,"



Crewe Alexandra",2019 ~ 2021,187,84,Right,RW,2019-07-01,700000.0,4000.0,919000.0,277,57,62,48,61,49,284,66,54,46,55,63,339,83,87,71,57,41,330,67,59,71,71,62,235,39,23,61,56,56,59,84,26,34,24,57,11,16,12,9,9,1606,362,3,3,Medium,Medium,1,85,62,57,64,30,64,3.0,2019 ~ 2021
213294,N. Albarracín,Uruguay,27,65,66,"



Querétaro",2020 ~ 2025,182,72,Left,CAM,2020-07-01,825000.0,3000.0,1100000.0,293,56,71,46,61,59,309,66,67,48,59,69,328,63,69,64,67,65,283,68,54,34,54,73,261,41,39,66,62,53,56,130,50,44,36,57,13,11,11,14,8,1661,352,3,3,High,Medium,1,66,69,60,67,44,46,3.0,2020 ~ 2025
245341,C. Bassett,United States,18,65,79,"



Colorado Rapids",2018 ~ 2022,180,67,Right,CAM,2018-08-10,1700000.0,800.0,2300000.0,286,55,62,63,70,36,300,68,52,48,64,68,324,65,60,70,60,69,301,60,60,70,59,52,294,60,52,68,61,53,50,173,57,59,57,57,14,15,11,12,5,1735,369,3,2,Medium,Medium,1,62,58,62,68,57,62,34.0,2018 ~ 2022
209503,Q. Menig,Netherlands,24,65,68,"



FC Twente",2019 ~ 2021,174,69,Right,RM,2019-09-09,975000.0,3000.0,1000000.0,283,54,58,54,59,58,289,72,68,34,46,69,387,85,88,87,60,67,295,64,62,66,48,55,234,41,29,55,52,57,56,72,22,25,25,55,14,9,12,12,8,1615,351,3,3,Medium,Low,1,87,58,54,72,28,52,8.0,2019 ~ 2021
233055,D. Suzuki,Japan,30,65,65,"



Urawa Red Diamonds",2019 ~ 2021,182,74,Right,CB,2019-01-05,575000.0,3000.0,563000.0,257,58,28,68,65,38,257,58,35,40,63,61,325,69,68,67,61,60,301,54,73,70,73,31,277,65,66,50,54,42,58,189,63,64,62,51,15,9,7,11,9,1657,357,3,2,Medium,High,1,68,36,58,60,64,71,1.0,2019 ~ 2021
170078,M. Little,England,31,65,65,"



Bristol Rovers",2019 ~ 2021,185,78,Right,RWB,2019-07-01,525000.0,3000.0,700000.0,231,58,33,56,58,26,243,59,45,25,56,58,342,72,74,72,66,58,281,36,71,73,72,29,282,55,61,61,56,49,52,181,60,61,60,57,15,10,11,13,8,1617,352,3,2,High,Medium,1,73,35,55,60,60,69,4.0,2019 ~ 2021
185438,N. Bärkroth,Sweden,28,65,65,"



Djurgårdens IF",2018 ~ 2021,172,75,Right,LW,2018-07-19,725000.0,3000.0,688000.0,268,67,57,33,60,51,313,67,65,56,62,63,392,84,80,84,58,86,319,61,80,65,59,54,263,55,25,60,65,58,59,111,47,26,38,55,8,8,15,9,15,1721,365,4,3,Medium,Low,1,82,57,63,68,34,61,5.0,2018 ~ 2021
253278,E. Martínez,Uruguay,22,65,74,"



CD Tondela",2018 ~ 2024,183,81,Left,CB,2018-01-01,1500000.0,2000.0,1700000.0,238,39,38,65,58,38,227,45,39,35,49,59,341,70,66,71,62,72,295,48,65,68,75,39,244,59,63,39,41,42,46,195,64,68,63,34,5,10,7,6,6,1574,344,2,2,Low,Medium,1,68,40,47,54,65,70,8.0,2018 ~ 2024
189278,L. Murphy,England,30,65,65,"



Crewe Alexandra",2020 ~ 2022,188,74,Right,CDM,2020-09-04,675000.0,3000.0,875000.0,279,63,59,42,68,47,322,64,68,61,64,65,309,61,63,56,65,64,335,70,49,77,69,70,321,77,65,56,61,62,66,189,57,66,66,59,6,14,16,8,15,1814,387,3,3,Medium,Medium,1,62,63,65,64,61,72,5.0,2020 ~ 2022
254814,Won Du Jae,Korea Republic,22,65,76,"



Ulsan Hyundai FC",2019 ~ 2024,187,80,Right,CB,2019-12-30,1500000.0,2000.0,1300000.0,245,48,45,64,63,25,208,50,21,24,59,54,296,63,62,59,61,51,334,55,70,83,75,51,273,64,68,54,51,36,53,189,63,66,60,47,6,14,6,10,11,1592,355,3,2,Medium,High,1,62,47,53,53,65,75,6.0,2019 ~ 2024
204892,D. Schütz,Austria,29,65,65,"



SKN St. Pölten",2016 ~ 2021,169,66,Right,LM,2016-07-01,700000.0,3000.0,761000.0,301,63,60,56,64,58,319,63,71,63,61,61,404,90,80,92,52,90,335,66,92,72,41,64,272,59,37,57,55,64,64,156,39,59,58,52,11,9,11,13,8,1839,378,3,2,High,Medium,1,85,62,62,66,48,55,3.0,2016 ~ 2021
222299,Jin Taiyan,China PR,30,65,65,"



Beijing Sinobo Guoan FC",2017 ~ 2020,173,60,Right,LB,2017-01-28,625000.0,5000.0,680000.0,221,54,27,49,66,25,263,57,42,35,67,62,342,73,72,71,63,63,285,55,57,67,62,44,268,65,63,54,52,34,58,185,62,62,61,53,16,7,7,11,12,1617,354,4,3,Medium,Medium,1,72,38,58,61,61,64,3.0,2017 ~ 2020
234848,G. Cox,England,22,65,72,"



Fortuna Sittard",2020 ~ 2023,171,66,Left,LB,2020-07-06,1400000.0,3000.0,1100000.0,248,60,47,49,62,30,275,62,56,54,45,58,337,73,70,62,59,73,290,49,60,72,61,48,267,64,66,48,48,41,58,180,58,63,59,54,12,8,14,13,7,1651,359,3,2,High,Medium,1,71,47,56,61,60,64,2.0,2020 ~ 2023
191843,A. Al Khaibari,Saudi Arabia,34,65,65,"



Al Shabab",2019 ~ 2021,175,72,Right,CB,2019-07-06,240000.0,8000.0,357000.0,238,40,37,62,63,36,242,50,35,37,62,58,311,62,64,67,57,61,318,63,72,68,72,43,275,77,70,39,43,46,64,199,66,67,66,64,14,9,14,15,12,1647,353,2,2,Low,High,1,63,44,52,55,67,72,2.0,2019 ~ 2021
225125,H. Anderson,England,23,65,73,"



Lincoln City",2017 ~ 2022,179,71,Right,RM,2017-07-20,1600000.0,3000.0,1600000.0,286,57,59,57,60,53,271,60,44,53,57,57,398,84,91,82,61,80,339,56,70,87,75,51,287,71,35,63,59,59,52,139,52,46,41,65,15,15,10,11,14,1785,388,3,2,High,High,1,88,57,58,62,46,77,7.0,2017 ~ 2022
207716,A. Al Hafith,Saudi Arabia,27,65,67,"



Al Hilal",2013 ~ 2021,188,80,Right,CB,2013-07-01,750000.0,9000.0,1000000.0,233,36,34,63,60,40,214,35,33,34,61,51,230,34,33,64,60,39,304,37,73,77,78,39,255,78,63,30,42,42,55,190,65,63,62,54,16,12,8,11,7,1480,304,3,2,Low,High,1,33,36,49,44,64,78,7.0,2013 ~ 2021
200292,J. Lowe,England,28,65,65,"



Salford City",2020 ~ 2023,183,80,Right,CDM,2020-07-22,625000.0,5000.0,831000.0,272,63,37,55,64,53,276,57,42,57,58,62,310,59,60,59,66,66,319,60,56,76,69,58,310,77,66,51,54,62,60,188,65,62,61,51,7,7,16,12,9,1726,363,3,2,Medium,High,1,60,49,59,60,63,72,5.0,2020 ~ 2023
240481,V. Demaku,Austria,20,65,75,"



FK Austria Wien",2017 ~ 2023,180,68,Right,CDM,2017-07-01,1500000.0,3000.0,1300000.0,231,48,38,49,67,29,264,57,46,37,62,62,316,56,55,70,63,72,272,53,54,70,57,38,292,74,63,48,62,45,56,186,65,63,58,47,8,7,15,5,12,1608,342,3,2,Medium,High,1,55,41,59,61,62,64,3.0,2017 ~ 2023
245089,Samu Pérez,Spain,23,65,73,"



Real Valladolid CF",2018 ~ 2021,188,76,Left,GK,2018-07-05,1400000.0,3000.0,1400000.0,58,13,8,14,15,8,76,9,11,11,26,19,159,18,31,22,46,42,195,47,61,27,54,6,92,23,12,4,39,14,32,34,9,11,14,331,66,66,63,62,74,945,356,3,1,Medium,Medium,1,66,66,63,74,25,62,4.0,2018 ~ 2021
245601,C. Sánchez,Cuba,20,65,79,"



Real Sporting de Gijón",2017 ~ 2021,193,88,Left,GK,2017-07-01,1500000.0,1000.0,2200000.0,76,15,7,15,29,10,83,11,15,11,31,15,206,40,33,42,57,34,216,44,65,26,73,8,116,26,20,9,49,12,42,36,10,12,14,320,66,64,58,65,67,1053,356,2,1,Medium,Medium,1,66,64,58,67,36,65,10.0,2017 ~ 2021
253281,A. Canobbio,Uruguay,21,65,76,"



Centro Atlético Fénix",2020 ~ 2020,175,72,Right,CAM,2020-02-05,1600000.0,500.0,2200000.0,284,57,65,47,66,49,295,70,48,47,61,69,348,77,80,63,48,80,274,52,59,60,48,55,256,38,34,59,63,62,57,118,33,42,43,51,11,10,12,10,8,1626,355,3,4,High,Low,1,79,59,61,68,38,50,5.0,2020 ~ 2020
199010,A. Boyle,Republic of Ireland,29,65,66,"



Dundalk",2019 ~ 2020,178,78,Left,CB,2019-07-01,650000.0,1000.0,813000.0,223,48,30,63,58,24,214,43,36,24,57,54,289,54,53,58,62,62,318,54,71,74,83,36,249,66,60,37,43,43,60,197,64,67,66,53,9,9,10,16,9,1543,331,2,2,Medium,High,1,53,37,50,50,64,77,4.0,2019 ~ 2020
213090,T. Al Absi,Saudi Arabia,27,65,68,"



Al Ahli",2020 ~ 2023,177,72,Right,CB,2020-09-10,800000.0,9000.0,1000000.0,183,31,17,59,50,26,182,39,28,23,37,55,288,58,57,50,59,64,287,38,79,68,78,24,241,66,66,38,33,38,50,199,63,71,65,57,15,10,13,12,7,1437,306,3,2,Low,High,1,57,25,38,47,66,73,1.0,2020 ~ 2023
240482,F. Bersano,Argentina,22,65,76,"



Club Atlético Talleres",2017 ~ 2021,168,69,Left,LB,2017-06-01,1500000.0,3000.0,1400000.0,230,59,30,49,63,29,250,61,38,34,59,58,362,71,72,74,55,90,214,31,51,65,39,28,250,56,61,45,49,39,67,198,63,69,66,42,7,10,12,8,5,1546,335,2,2,Medium,Medium,1,72,31,56,63,63,50,6.0,2017 ~ 2021
204131,K. Escamilla,Mexico,26,65,69,"



Querétaro","Jun 30, 2021 On Loan",179,76,Right,CDM,2020-01-08,900000.0,5000.0,0.0,265,57,55,46,64,43,279,41,58,45,67,68,291,60,47,64,56,64,309,62,52,71,70,54,293,80,63,45,60,45,60,177,57,60,60,64,8,13,16,14,13,1678,351,3,2,Medium,Medium,1,53,55,61,53,58,71,5.0,"Jun 30, 2021 On Loan"
210275,S. Rakowitz,Austria,30,65,65,"



TSV Hartberg",2019 ~ 2021,172,65,Right,RW,2019-07-01,700000.0,3000.0,725000.0,283,60,61,38,61,63,313,68,61,63,55,66,380,78,74,81,60,87,296,71,69,54,38,64,298,57,57,62,65,57,59,127,47,41,39,59,11,7,14,12,15,1756,363,4,3,Medium,Medium,1,76,64,61,69,46,47,2.0,2019 ~ 2021
221539,Carrillo,Spain,26,65,68,"



CD Lugo",2019 ~ 2022,190,80,Right,ST,2019-11-23,950000.0,3000.0,1100000.0,318,59,67,68,65,59,247,65,45,39,36,62,306,69,65,56,62,54,340,75,78,71,50,66,250,34,13,65,63,75,55,77,35,19,23,62,11,12,14,13,12,1600,336,3,3,High,Medium,1,67,68,57,63,28,53,6.0,2019 ~ 2022
156259,J. Rzeźniczak,Poland,33,65,65,"



Wisła Płock",2019 ~ 2021,183,82,Right,CB,2019-07-01,350000.0,2000.0,338000.0,261,53,43,66,58,41,226,52,39,27,58,50,321,64,66,74,53,64,338,62,83,72,80,41,271,66,64,52,54,35,51,188,59,65,64,54,9,16,6,14,9,1659,357,3,2,Medium,Medium,1,65,46,54,54,63,75,1.0,2019 ~ 2021
224611,Lü Wenjun,China PR,31,65,65,"



Shanghai SIPG FC",2005 ~ 2020,185,71,Right,ST,2005-01-01,600000.0,4000.0,760000.0,309,58,59,68,66,58,274,64,61,36,52,61,364,76,82,75,70,61,341,65,73,71,73,59,264,46,26,63,67,62,58,92,35,29,28,62,10,14,14,12,12,1706,366,3,3,Medium,Medium,1,79,61,61,64,34,67,1.0,2005 ~ 2020
232291,S. Silva,Sweden,30,65,65,"



AIK",2018 ~ 2020,181,74,Right,RW,2018-01-09,700000.0,3000.0,656000.0,312,62,67,55,63,65,306,68,64,62,46,66,364,77,70,84,64,69,315,59,55,72,65,64,251,33,29,65,67,57,66,94,37,32,25,48,7,13,9,13,6,1690,362,4,3,Medium,Medium,1,73,64,61,69,35,60,2.0,2018 ~ 2020
237920,B. Bronico,United States,25,65,71,"



Chicago Fire",2017 ~ 2023,172,70,Right,RM,2017-01-13,1000000.0,2000.0,1100000.0,295,59,59,54,69,54,306,66,64,44,64,68,333,66,67,65,63,72,312,63,59,71,58,61,301,64,59,61,59,58,64,184,64,60,60,51,11,13,9,12,6,1782,380,3,3,Medium,Medium,1,67,60,63,67,60,63,6.0,2017 ~ 2023
210020,P. Weihrauch,Germany,26,65,68,"



SG Dynamo Dresden",2020 ~ 2022,181,74,Right,RM,2020-08-07,925000.0,3000.0,991000.0,300,60,54,56,68,62,310,74,60,48,56,72,376,78,77,79,68,74,322,65,64,75,59,59,288,51,59,63,60,55,67,147,55,54,38,54,14,10,10,13,7,1797,387,3,3,Medium,Medium,1,77,58,62,74,54,62,9.0,2020 ~ 2022
238693,M. Röser,Germany,29,65,65,"



VfB Lübeck",2020 ~ 2021,181,75,Right,LM,2020-08-05,700000.0,1000.0,761000.0,283,66,55,42,62,58,316,62,66,68,57,63,366,79,78,74,59,76,328,71,63,67,64,63,273,52,40,57,65,59,67,92,29,32,31,42,8,13,7,9,5,1700,361,4,3,Medium,Medium,1,78,60,63,64,34,62,4.0,2020 ~ 2021
256868,D. Boudaud,France,33,65,65,"



USL Dunkerque",2009 ~ 2021,173,70,Right,RM,2009-07-01,450000.0,2000.0,569000.0,270,58,61,37,68,46,332,62,71,68,64,67,331,61,66,64,58,82,299,59,51,64,58,67,280,46,45,63,70,56,69,146,48,50,48,53,13,13,7,8,12,1711,360,3,2,Medium,Medium,1,64,61,66,65,47,57,1.0,2009 ~ 2021
251232,Jorge Silva,Portugal,24,65,70,"



FC Paços de Ferreira",2019 ~ 2022,183,75,Right,RWB,2019-07-01,1000000.0,2000.0,1400000.0,243,64,35,43,65,36,305,66,67,49,58,65,324,67,69,63,63,62,272,49,57,64,62,40,270,64,60,50,47,49,66,186,62,64,60,63,15,14,14,5,15,1663,355,3,2,Medium,Medium,1,68,40,59,65,60,63,1.0,2019 ~ 2022
222052,Lee Myung Jae,Korea Republic,26,65,67,"



Sangju Sangmu FC","Jun 23, 2021 On Loan",182,68,Left,LM,2014-01-01,800000.0,2000.0,0.0,248,70,39,55,63,21,256,68,32,31,60,65,351,72,69,73,67,70,283,52,60,69,57,45,284,69,62,64,57,32,57,172,51,60,61,64,13,6,14,15,16,1658,361,3,3,Medium,Medium,1,70,43,60,68,57,63,1.0,"Jun 23, 2021 On Loan"
235108,Léo Sena,Brazil,24,65,72,"



Spezia",2020 ~ 2025,175,71,Right,CM,2020-06-16,1400000.0,5000.0,1800000.0,281,63,43,59,73,43,295,67,44,47,73,64,330,70,68,70,55,67,297,56,62,68,65,46,280,55,51,55,69,50,76,188,62,65,61,44,13,7,9,9,6,1715,373,4,2,Medium,Medium,1,69,47,67,66,60,64,1.0,2020 ~ 2025
171364,E. Castillo,United States,33,65,65,"



Atlanta United",2020 ~ 2020,170,75,Left,LB,2020-01-17,375000.0,2000.0,360000.0,281,62,52,51,63,53,307,63,65,60,56,63,362,78,75,74,62,73,331,69,80,65,59,58,305,65,61,60,60,59,59,185,61,62,62,51,14,8,6,13,10,1822,382,3,3,High,Medium,1,76,57,61,65,60,63,5.0,2020 ~ 2020
243044,N. Ofoborh,Nigeria,20,65,77,"



Bournemouth",2017 ~ 2021,175,77,Right,CDM,2017-12-16,1600000.0,2000.0,1900000.0,264,42,51,57,64,50,287,62,52,47,62,64,344,70,69,72,59,74,340,61,79,72,72,56,305,70,63,56,61,55,59,188,62,64,62,50,8,11,9,14,8,1778,378,3,2,Medium,Medium,1,69,54,57,64,62,72,54.0,2017 ~ 2021
243556,Andújar,Spain,28,65,66,"



FC Cartagena",2019 ~ 2021,189,79,Right,CB,2019-07-11,675000.0,2000.0,853000.0,258,56,32,68,74,28,219,50,29,18,61,61,280,61,55,58,52,54,272,56,61,65,71,19,209,61,60,32,23,33,60,197,66,66,65,45,12,5,6,7,15,1480,331,3,2,Medium,Medium,1,58,34,53,54,65,67,2.0,2019 ~ 2021
203877,D. Maatsen,Netherlands,29,65,65,"



Stabæk Fotball",2020 ~ 2020,185,71,Right,RW,2020-06-22,700000.0,2000.0,656000.0,273,60,58,55,54,46,257,65,51,35,42,64,388,92,92,72,60,72,341,63,81,77,57,63,238,44,21,58,57,58,55,111,47,33,31,50,9,13,10,9,9,1658,368,3,3,Medium,Medium,1,92,59,53,66,37,61,4.0,2020 ~ 2020
225879,J. Benítez,Paraguay,33,65,65,"



Nacional Asunción",2020 ~ 2025,171,69,Right,ST,2020-01-09,450000.0,500.0,753000.0,299,57,65,64,58,55,259,65,45,30,53,66,375,77,74,77,68,79,303,63,70,55,55,60,257,49,25,65,59,59,60,64,24,21,19,55,10,11,11,16,7,1612,342,3,3,Medium,Low,1,75,63,55,67,27,55,1.0,2020 ~ 2025
208229,A. Kurdi,Saudi Arabia,28,65,65,"



Al Hilal",2019 ~ 2022,179,75,Right,RB,2019-08-17,650000.0,9000.0,808000.0,276,62,48,57,63,46,267,58,39,49,63,58,324,76,72,70,59,47,335,59,70,79,68,59,253,55,58,30,62,48,55,184,61,65,58,49,15,10,11,6,7,1688,374,3,2,Medium,Medium,1,74,51,61,59,61,68,1.0,2019 ~ 2022
209253,M. Blair,England,31,65,65,"



Cheltenham Town",2020 ~ 2021,178,74,Right,RWB,2020-09-08,525000.0,3000.0,700000.0,274,59,56,49,58,52,279,63,44,56,55,61,355,81,82,68,62,62,318,60,58,83,65,52,270,42,59,56,57,56,55,168,57,57,54,66,15,12,14,12,13,1730,379,3,3,Medium,Medium,1,82,56,57,63,56,65,3.0,2020 ~ 2021
229477,M. Bähre,Germany,24,65,70,"



Barnsley",2019 ~ 2022,179,70,Right,RM,2019-06-11,1100000.0,3000.0,1400000.0,288,64,57,50,67,50,308,66,58,53,64,67,356,74,69,77,60,76,321,66,66,72,60,57,269,43,33,62,66,65,65,110,35,39,36,57,12,7,11,14,13,1709,360,3,3,Medium,Medium,1,71,59,65,68,37,60,11.0,2019 ~ 2022
229733,C. Schoissengeyr,Austria,25,65,70,"



FK Austria Wien",2018 ~ 2022,195,92,Right,CB,2018-07-01,950000.0,5000.0,991000.0,199,29,18,76,52,24,159,25,24,28,45,37,179,35,31,33,51,29,262,22,64,66,93,17,228,68,58,23,40,39,57,197,65,68,64,43,7,6,8,11,11,1267,271,4,2,Medium,Medium,1,33,20,41,31,66,80,2.0,2018 ~ 2022
234853,Jean Cléber,Brazil,30,65,65,"



Clube Sport Marítimo",2020 ~ 2021,180,80,Right,CM,2020-08-16,675000.0,3000.0,1100000.0,276,58,48,59,67,44,301,68,54,45,65,69,310,63,60,60,62,65,328,71,71,60,69,57,318,74,66,68,65,45,67,181,62,60,59,59,12,14,10,12,11,1773,376,3,3,Medium,Medium,1,61,55,63,67,62,68,1.0,2020 ~ 2021
253030,F. Pérez,Argentina,20,65,76,"



Club Atlético Lanús",2019 ~ 2023,170,65,Right,CM,2019-08-01,1600000.0,4000.0,1600000.0,273,53,47,57,71,45,297,63,45,55,69,65,348,68,70,76,59,75,327,75,65,73,49,65,291,71,59,45,67,49,53,189,59,63,67,47,9,7,14,9,8,1772,375,4,2,Medium,Medium,1,69,56,64,65,61,60,3.0,2019 ~ 2023
204882,R. Williams,Australia,26,65,66,"



Portsmouth",2019 ~ 2021,173,67,Right,RM,2019-07-01,850000.0,4000.0,1100000.0,262,60,55,30,61,56,275,65,50,41,55,64,387,79,78,85,64,81,322,58,72,77,63,52,268,42,50,58,63,55,57,111,39,38,34,51,13,8,7,8,15,1676,362,3,3,High,High,1,78,55,59,67,40,63,7.0,2019 ~ 2021
234066,J. Hove,Norway,19,65,80,"



Strømsgodset IF",2018 ~ 2023,177,72,Right,CAM,2018-08-14,1700000.0,900.0,2100000.0,286,60,63,49,68,46,309,64,63,49,64,69,354,69,72,73,62,78,317,57,65,71,61,63,300,63,57,67,66,47,69,171,51,60,60,58,9,10,12,14,13,1795,382,3,3,High,Medium,1,71,60,64,67,56,64,43.0,2018 ~ 2023
247378,Y. Machida,Japan,30,65,65,"



Oita Trinita",2020 ~ 2021,166,57,Right,RW,2020-01-04,700000.0,1000.0,625000.0,261,54,60,34,65,48,309,62,69,53,58,67,419,93,85,89,61,91,289,52,87,66,31,53,246,29,46,61,59,51,58,86,44,23,19,48,7,7,10,11,13,1658,350,3,3,High,Medium,1,89,56,60,68,35,42,1.0,2020 ~ 2021
217193,J. Corrales,Cuba,29,65,65,"



Montreal Impact",2019 ~ 2020,174,68,Left,LB,2019-08-08,625000.0,2000.0,653000.0,259,60,33,62,65,39,276,63,59,39,55,60,336,65,60,71,64,76,305,56,68,70,60,51,271,64,65,50,55,37,57,188,63,64,61,54,13,11,12,9,9,1689,355,3,2,Medium,Medium,1,62,43,59,64,63,64,2.0,2019 ~ 2020
163694,O. Arellano,Mexico,33,65,65,"



Querétaro",2019 ~ 2021,178,72,Right,RM,2019-07-22,450000.0,3000.0,536000.0,310,64,60,58,71,57,308,68,58,56,63,63,342,70,72,70,62,68,326,58,75,60,69,64,284,65,40,56,57,66,66,182,62,60,60,75,10,19,18,15,13,1827,383,3,2,Medium,Medium,1,71,60,64,66,56,66,9.0,2019 ~ 2021
238446,Tachi,Spain,22,65,76,"



Deportivo Alavés",2019 ~ 2023,184,82,Right,CB,2019-07-19,1500000.0,5000.0,2000000.0,224,33,26,73,60,32,198,40,30,28,41,59,268,52,64,34,60,58,244,41,67,46,65,25,214,66,64,23,31,30,52,198,63,68,67,59,11,12,13,15,8,1405,305,3,2,Low,Medium,1,59,29,43,47,66,61,6.0,2019 ~ 2023
248174,N. Boujellab,Morocco,21,65,77,"



FC Schalke 04",2018 ~ 2022,182,72,Right,CAM,2018-07-01,1800000.0,5000.0,1900000.0,274,50,58,49,65,52,313,75,54,55,59,70,353,71,68,77,62,75,267,58,52,59,47,51,272,58,38,56,61,59,58,160,55,54,51,54,15,15,7,10,7,1693,359,4,3,Medium,Medium,1,69,56,59,73,50,52,26.0,2018 ~ 2022
219759,S. Molina,Italy,28,65,65,"



Crotone",2018 ~ 2021,177,75,Right,RM,2018-08-08,725000.0,4000.0,990000.0,275,65,38,55,67,50,307,68,63,45,63,68,358,71,76,77,55,79,308,67,52,80,63,46,250,46,31,58,59,56,60,137,68,34,35,52,12,5,15,10,10,1687,363,3,3,Medium,Medium,1,74,48,63,69,46,63,4.0,2018 ~ 2021
251754,S. Kersten,Netherlands,22,65,71,"



PEC Zwolle",2019 ~ 2021,191,79,Right,CB,2019-07-10,1000000.0,2000.0,1100000.0,226,31,38,60,68,29,234,42,41,29,65,57,286,67,56,58,58,47,320,59,70,63,77,51,219,58,62,30,29,40,59,199,65,68,66,48,7,11,12,10,8,1532,337,3,2,Medium,Medium,1,61,44,49,49,65,69,4.0,2019 ~ 2021
230511,Emílio Trevões,Brazil,32,65,65,"



Goiás",2019 ~ 2023,177,72,Left,LW,2019-01-01,575000.0,4000.0,808000.0,300,51,65,56,61,67,277,77,41,43,52,64,387,89,91,77,56,74,271,62,45,44,61,59,246,41,23,61,44,77,55,57,18,17,22,37,8,7,7,6,9,1575,353,4,3,Medium,Medium,1,90,64,52,72,23,52,1.0,2019 ~ 2023
251498,J. Rojas,Bolivia,24,65,71,"



Club Bolívar",2020 ~ 2024,185,86,Right,GK,2020-02-25,925000.0,500.0,1300000.0,61,10,7,10,27,7,72,11,8,10,25,18,182,29,24,25,65,39,182,51,59,24,44,4,87,26,8,8,29,16,26,30,11,9,10,322,63,65,68,62,64,936,348,2,1,Medium,Medium,1,63,65,68,64,26,62,5.0,2020 ~ 2024
214634,J. Hessenthaler,England,26,65,67,"



Crawley Town",2020 ~ 2022,176,64,Right,CDM,2020-09-01,800000.0,3000.0,1100000.0,266,57,41,50,67,51,313,61,63,61,64,64,345,70,70,73,63,69,352,66,81,80,64,61,295,70,61,54,62,48,60,182,62,62,58,54,13,10,9,13,9,1807,379,2,2,Medium,Medium,1,70,52,63,64,60,70,4.0,2020 ~ 2022
213864,B. Utvik,Norway,24,65,71,"



Sarpsborg 08 FF",2018 ~ 2023,183,75,Right,CB,2018-01-16,1000000.0,1000.0,979000.0,234,46,33,63,58,34,223,42,40,36,48,57,266,50,45,53,63,55,291,43,72,71,68,37,250,64,66,38,39,43,68,198,67,67,64,60,10,11,12,12,15,1522,315,3,2,Medium,High,1,47,37,48,49,66,68,1.0,2018 ~ 2023
230504,Lorenzao Masca,Brazil,24,65,65,"



Oceânico FC",2019 ~ 2023,172,67,Right,RW,2019-01-01,825000.0,5000.0,1100000.0,328,62,70,57,64,75,327,74,67,64,59,63,339,72,71,62,55,79,298,64,56,66,52,60,302,56,41,67,61,77,54,100,27,41,32,64,10,10,11,17,16,1758,364,3,3,Medium,Low,1,71,67,62,69,38,57,2.0,2019 ~ 2023
237160,R. Williams,England,21,65,73,"



Shrewsbury",2019 ~ 2021,188,80,Right,CB,2019-01-30,1500000.0,2000.0,1400000.0,222,32,29,63,61,37,227,51,35,36,55,50,329,72,77,69,52,59,297,43,66,72,81,35,250,66,63,29,43,49,51,198,63,68,67,33,7,5,6,6,9,1556,350,3,2,Medium,High,1,75,34,48,53,65,75,40.0,2019 ~ 2021
254056,F. Kidd,Uruguay,22,65,71,"



Club Plaza Colonia",2016 ~ 2024,177,70,Left,LB,2016-07-01,1100000.0,500.0,1500000.0,257,63,37,55,63,39,255,52,48,37,54,64,342,76,73,70,57,66,287,36,72,74,64,41,258,56,58,55,51,38,57,180,57,57,66,54,16,8,11,10,9,1633,351,2,2,Medium,Medium,1,74,39,57,58,58,65,3.0,2016 ~ 2024
